vote_id,chamber,congress,session,clerk_rollnumber,rollnumber,date,bill_number,n_compared,agreement
senate_116_1_117,senate,116,1,117,117,2019-05-20,PN372,94,1.0
senate_116_1_119,senate,116,1,119,119,2019-05-21,PN244,99,1.0
senate_116_1_120,senate,116,1,120,120,2019-05-21,PN226,98,1.0
senate_116_1_121,senate,116,1,121,121,2019-05-21,PN243,97,1.0
senate_116_1_122,senate,116,1,122,122,2019-05-21,PN218,98,1.0
senate_116_1_127,senate,116,1,127,127,2019-05-23,S151,98,1.0
senate_116_1_129,senate,116,1,129,129,2019-05-23,HR2157,93,1.0
senate_116_1_131,senate,116,1,131,131,2019-06-03,PN94,91,1.0
senate_116_1_134,senate,116,1,134,134,2019-06-04,PN139,93,1.0
senate_116_1_135,senate,116,1,135,135,2019-06-04,PN18,91,1.0
senate_116_1_136,senate,116,1,136,136,2019-06-04,PN19,93,1.0
senate_116_1_140,senate,116,1,140,140,2019-06-05,PN74,93,1.0
senate_116_1_142,senate,116,1,142,142,2019-06-05,PN231,93,1.0
senate_116_1_143,senate,116,1,143,143,2019-06-05,PN210,93,1.0
senate_116_1_144,senate,116,1,144,144,2019-06-05,PN230,89,1.0
senate_116_1_148,senate,116,1,148,148,2019-06-10,PN241,96,1.0
senate_116_1_150,senate,116,1,150,150,2019-06-11,PN216,96,1.0
senate_116_1_151,senate,116,1,151,151,2019-06-11,PN237,96,1.0
senate_116_1_152,senate,116,1,152,152,2019-06-11,PN252,96,1.0
senate_116_1_153,senate,116,1,153,153,2019-06-11,PN215,96,1.0
senate_116_1_154,senate,116,1,154,154,2019-06-11,PN221,96,1.0
senate_116_1_160,senate,116,1,160,160,2019-06-12,PN141,97,1.0
senate_116_1_163,senate,116,1,163,163,2019-06-13,PN118,99,1.0
senate_116_1_166,senate,116,1,166,166,2019-06-18,PN113,96,1.0
senate_116_1_168,senate,116,1,168,168,2019-06-18,PN233,96,1.0
senate_116_1_169,senate,116,1,169,169,2019-06-18,PN256,96,1.0
senate_116_1_170,senate,116,1,170,170,2019-06-18,PN225,96,1.0
senate_116_1_171,senate,116,1,171,171,2019-06-18,PN203,96,1.0
senate_116_1_177,senate,116,1,177,177,2019-06-20,SJRES36,98,1.0
senate_116_1_178,senate,116,1,178,178,2019-06-20,SJRES38,98,1.0
senate_116_1_179,senate,116,1,179,179,2019-06-20,SJRES48,96,1.0
senate_116_1_182,senate,116,1,182,182,2019-06-26,HR3401,92,1.0
senate_116_1_185,senate,116,1,185,185,2019-06-26,HR3401,92,1.0
senate_116_1_186,senate,116,1,186,186,2019-06-27,S1790,94,1.0
senate_116_1_188,senate,116,1,188,188,2019-06-27,S1790,94,1.0
senate_116_1_190,senate,116,1,190,190,2019-07-08,PN370,92,1.0
senate_116_1_192,senate,116,1,192,192,2019-07-09,PN255,98,1.0
senate_116_1_193,senate,116,1,193,193,2019-07-09,PN234,98,1.0
senate_116_1_194,senate,116,1,194,194,2019-07-09,PN246,98,1.0
senate_116_1_198,senate,116,1,198,198,2019-07-10,PN345,95,1.0
senate_116_1_199,senate,116,1,199,199,2019-07-10,PN177,95,1.0
senate_116_1_202,senate,116,1,202,202,2019-07-11,PN80,92,1.0
senate_116_1_204,senate,116,1,204,204,2019-07-15,PN725,93,1.0
senate_116_1_206,senate,116,1,206,206,2019-07-16,TREATYDOC1134,95,1.0
senate_116_1_213,senate,116,1,213,213,2019-07-17,PN227,96,1.0
senate_116_1_214,senate,116,1,214,214,2019-07-17,PN108,96,1.0
senate_116_1_215,senate,116,1,215,215,2019-07-17,PN143,95,1.0
senate_116_1_219,senate,116,1,219,219,2019-07-22,PN934,91,1.0
senate_116_1_221,senate,116,1,221,221,2019-07-23,PN613,97,1.0
senate_116_1_224,senate,116,1,224,224,2019-07-23,HR1327,99,1.0
senate_116_1_226,senate,116,1,226,226,2019-07-24,PN219,92,1.0
senate_116_1_227,senate,116,1,227,227,2019-07-24,PN224,91,1.0
senate_116_1_231,senate,116,1,231,231,2019-07-29,SJRES36,85,1.0
senate_116_1_232,senate,116,1,232,232,2019-07-29,SJRES37,84,1.0
senate_116_1_233,senate,116,1,233,233,2019-07-29,SJRES38,87,1.0
senate_116_1_234,senate,116,1,234,234,2019-07-29,PN206,88,1.0
senate_116_1_235,senate,116,1,235,235,2019-07-29,PN208,87,1.0
senate_116_1_238,senate,116,1,238,238,2019-07-30,PN204,90,1.0
senate_116_1_240,senate,116,1,240,240,2019-07-30,PN205,90,1.0
senate_116_1_242,senate,116,1,242,242,2019-07-30,PN207,88,1.0
senate_116_1_243,senate,116,1,243,243,2019-07-30,PN510,88,1.0
senate_116_1_244,senate,116,1,244,244,2019-07-30,PN512,88,1.0
senate_116_1_245,senate,116,1,245,245,2019-07-30,PN453,88,1.0
senate_116_1_246,senate,116,1,246,246,2019-07-30,PN524,88,1.0
senate_116_1_247,senate,116,1,247,247,2019-07-30,PN566,88,1.0
senate_116_1_248,senate,116,1,248,248,2019-07-30,PN454,88,1.0
senate_116_1_249,senate,116,1,249,249,2019-07-30,PN780,88,1.0
senate_116_1_250,senate,116,1,250,250,2019-07-30,PN782,88,1.0
senate_116_1_251,senate,116,1,251,251,2019-07-30,PN727,88,1.0
senate_116_1_252,senate,116,1,252,252,2019-07-30,PN712,90,1.0
senate_116_1_261,senate,116,1,261,261,2019-08-01,HR3877,94,1.0
senate_116_1_262,senate,116,1,262,262,2019-08-01,HR3877,95,1.0
senate_116_1_263,senate,116,1,263,263,2019-09-09,PN713,92,1.0
senate_116_1_265,senate,116,1,265,265,2019-09-10,PN88,94,1.0
senate_116_1_267,senate,116,1,267,267,2019-09-10,PN104,94,1.0
senate_116_1_268,senate,116,1,268,268,2019-09-10,PN448,94,1.0
senate_116_1_269,senate,116,1,269,269,2019-09-10,PN631,94,1.0
senate_116_1_273,senate,116,1,273,273,2019-09-11,PN561,93,1.0
senate_116_1_274,senate,116,1,274,274,2019-09-11,PN611,93,1.0
senate_116_1_275,senate,116,1,275,275,2019-09-11,PN505,94,1.0
senate_116_1_282,senate,116,1,282,282,2019-09-16,PN135,82,1.0
senate_116_1_284,senate,116,1,284,284,2019-09-17,PN127,92,1.0
senate_116_1_286,senate,116,1,286,286,2019-09-17,PN119,93,1.0
senate_116_1_287,senate,116,1,287,287,2019-09-17,PN795,94,1.0
senate_116_1_288,senate,116,1,288,288,2019-09-17,PN794,92,1.0
senate_116_1_292,senate,116,1,292,292,2019-09-18,HR2740,95,1.0
senate_116_1_293,senate,116,1,293,293,2019-09-18,S1790,94,1.0
senate_116_1_294,senate,116,1,294,294,2019-09-23,PN408,88,1.0
senate_116_1_295,senate,116,1,295,295,2019-09-24,PN114,92,1.0
senate_116_1_296,senate,116,1,296,296,2019-09-24,PN552,91,1.0
senate_116_1_297,senate,116,1,297,297,2019-09-24,PN87,91,1.0
senate_116_1_302,senate,116,1,302,302,2019-09-25,SJRES54,95,1.0
senate_116_1_308,senate,116,1,308,308,2019-09-25,PN585,94,1.0
senate_116_1_309,senate,116,1,309,309,2019-09-25,PN1099,94,1.0
senate_116_1_311,senate,116,1,311,311,2019-09-26,HR4378,97,0.9896907216494846
senate_116_1_314,senate,116,1,314,314,2019-10-15,PN1042,91,1.0
senate_116_1_315,senate,116,1,315,315,2019-10-16,PN559,90,1.0
senate_116_1_316,senate,116,1,316,316,2019-10-16,PN722,90,1.0
senate_116_1_317,senate,116,1,317,317,2019-10-16,PN525,90,1.0
senate_116_1_318,senate,116,1,318,318,2019-10-16,PN777,88,1.0
senate_116_1_324,senate,116,1,324,324,2019-10-17,SJRES53,94,1.0
senate_116_1_325,senate,116,1,325,325,2019-10-17,SJRES54,89,1.0
senate_116_1_326,senate,116,1,326,326,2019-10-21,TREATYDOC1161,86,1.0
senate_116_1_328,senate,116,1,328,328,2019-10-22,PN110,93,1.0
senate_116_1_331,senate,116,1,331,331,2019-10-23,SJRES50,95,1.0
senate_116_1_332,senate,116,1,332,332,2019-10-24,PN898,89,1.0
senate_116_1_337,senate,116,1,337,337,2019-10-30,SJRES52,95,1.0
senate_116_1_338,senate,116,1,338,338,2019-10-30,HR3055,93,1.0
senate_116_1_341,senate,116,1,341,341,2019-10-31,HR3055,93,1.0
senate_116_1_343,senate,116,1,343,343,2019-11-05,PN456,92,1.0
senate_116_1_345,senate,116,1,345,345,2019-11-05,PN1106,93,1.0
senate_116_1_346,senate,116,1,346,346,2019-11-06,PN905,92,1.0
senate_116_1_347,senate,116,1,347,347,2019-11-06,PN729,92,1.0
senate_116_1_349,senate,116,1,349,349,2019-11-06,PN1107,90,1.0
senate_116_1_353,senate,116,1,353,353,2019-11-12,PN410,94,1.0
senate_116_1_355,senate,116,1,355,355,2019-11-13,PN1054,95,1.0
senate_116_1_357,senate,116,1,357,357,2019-11-18,PN1172,91,1.0
senate_116_1_359,senate,116,1,359,359,2019-11-19,PN1171,95,1.0
senate_116_1_361,senate,116,1,361,361,2019-11-20,PN148,95,1.0
senate_116_1_364,senate,116,1,364,364,2019-11-21,HR3055,94,1.0
senate_116_1_366,senate,116,1,366,366,2019-11-21,PN1268,92,1.0
senate_116_1_368,senate,116,1,368,368,2019-12-02,PN776,86,1.0
senate_116_1_370,senate,116,1,370,370,2019-12-03,PN783,92,1.0
senate_116_1_371,senate,116,1,371,371,2019-12-03,PN1056,93,1.0
senate_116_1_372,senate,116,1,372,372,2019-12-03,PN720,91,1.0
senate_116_1_373,senate,116,1,373,373,2019-12-03,PN903,92,1.0
senate_116_1_374,senate,116,1,374,374,2019-12-03,PN853,92,1.0
senate_116_1_375,senate,116,1,375,375,2019-12-04,PN1055,94,1.0
senate_116_1_376,senate,116,1,376,376,2019-12-04,PN1173,93,1.0
senate_116_1_377,senate,116,1,377,377,2019-12-04,PN185,92,1.0
senate_116_1_386,senate,116,1,386,386,2019-12-09,PN1167,88,1.0
senate_116_1_388,senate,116,1,388,388,2019-12-10,PN1175,93,1.0
senate_116_1_389,senate,116,1,389,389,2019-12-10,S2740,93,1.0
senate_116_1_390,senate,116,1,390,390,2019-12-11,HR2333,95,1.0
senate_116_1_392,senate,116,1,392,392,2019-12-11,PN1232,94,1.0
senate_116_1_393,senate,116,1,393,393,2019-12-11,PN1267,93,1.0
senate_116_1_394,senate,116,1,394,394,2019-12-11,PN964,94,1.0
senate_116_1_398,senate,116,1,398,398,2019-12-16,S1790,82,1.0
senate_116_1_400,senate,116,1,400,400,2019-12-17,S1790,94,1.0
senate_116_1_401,senate,116,1,401,401,2019-12-18,PN238,93,1.0
senate_116_1_403,senate,116,1,403,403,2019-12-18,PN1057,94,1.0
senate_116_1_404,senate,116,1,404,404,2019-12-18,PN1053,92,1.0
senate_116_1_405,senate,116,1,405,405,2019-12-18,PN1108,93,1.0
senate_116_1_406,senate,116,1,406,406,2019-12-18,PN1051,93,1.0
senate_116_1_407,senate,116,1,407,407,2019-12-18,PN1169,92,1.0
senate_116_1_408,senate,116,1,408,408,2019-12-18,PN1238,93,1.0
senate_116_1_409,senate,116,1,409,409,2019-12-18,PN784,93,1.0
senate_116_1_410,senate,116,1,410,410,2019-12-18,PN726,93,1.0
senate_116_1_411,senate,116,1,411,411,2019-12-18,PN773,93,1.0
senate_116_1_412,senate,116,1,412,412,2019-12-18,PN511,91,1.0
senate_116_1_413,senate,116,1,413,413,2019-12-19,HR1865,92,1.0
senate_116_1_427,senate,116,1,427,427,2019-12-19,HR1158,93,1.0
senate_116_2_1,senate,116,2,1,429,2020-01-06,PN1039,90,1.0
senate_116_2_3,senate,116,2,3,431,2020-01-08,PN455,94,1.0
senate_116_2_4,senate,116,2,4,432,2020-01-08,PN897,94,1.0
senate_116_2_5,senate,116,2,5,433,2020-01-08,PN966,94,1.0
senate_116_2_9,senate,116,2,9,437,2020-01-09,PN1166,94,1.0
senate_116_2_11,senate,116,2,11,439,2020-01-13,PN1165,83,1.0
senate_116_2_14,senate,116,2,14,442,2020-01-16,HR5430,98,1.0
senate_116_2_35,senate,116,2,35,463,2020-02-10,PN1325,86,1.0
senate_116_2_37,senate,116,2,37,465,2020-02-11,PN1326,92,1.0
senate_116_2_38,senate,116,2,38,466,2020-02-11,PN1327,93,1.0
senate_116_2_39,senate,116,2,39,467,2020-02-11,PN894,93,1.0
senate_116_2_40,senate,116,2,40,468,2020-02-11,PN229,92,1.0
senate_116_2_52,senate,116,2,52,480,2020-02-13,SJRES68,99,1.0
senate_116_2_53,senate,116,2,53,481,2020-02-24,PN854,88,1.0
senate_116_2_55,senate,116,2,55,483,2020-02-25,PN1168,96,1.0
senate_116_2_56,senate,116,2,56,484,2020-02-25,PN1332,96,1.0
senate_116_2_57,senate,116,2,57,485,2020-02-25,S3275,96,1.0
senate_116_2_58,senate,116,2,58,486,2020-02-25,S311,96,1.0
senate_116_2_61,senate,116,2,61,489,2020-02-25,PN365,95,1.0
senate_116_2_66,senate,116,2,66,494,2020-03-05,HR6074,96,1.0
senate_116_2_67,senate,116,2,67,495,2020-03-09,S2657,90,1.0
senate_116_2_68,senate,116,2,68,496,2020-03-09,S2657,87,1.0
senate_116_2_70,senate,116,2,70,498,2020-03-11,HJRES76,94,1.0
senate_116_2_71,senate,116,2,71,499,2020-03-12,PN1498,93,1.0
senate_116_2_76,senate,116,2,76,504,2020-03-18,HR6201,97,1.0
senate_116_2_80,senate,116,2,80,508,2020-03-25,HR748,95,1.0
senate_116_2_82,senate,116,2,82,510,2020-05-06,PN192,89,1.0
senate_116_2_84,senate,116,2,84,512,2020-05-07,SJRES68,92,1.0
senate_116_2_85,senate,116,2,85,513,2020-05-11,PN1155,88,1.0
senate_116_2_87,senate,116,2,87,515,2020-05-12,PN514,92,1.0
senate_116_2_92,senate,116,2,92,520,2020-05-14,HR6172,95,1.0
senate_116_2_93,senate,116,2,93,521,2020-05-18,PN1174,87,1.0
senate_116_2_95,senate,116,2,95,523,2020-05-19,PN1600,92,1.0
senate_116_2_97,senate,116,2,97,525,2020-05-20,PN1438,91,1.0
senate_116_2_98,senate,116,2,98,526,2020-05-20,PN1346,91,1.0
senate_116_2_102,senate,116,2,102,530,2020-05-21,PN1430,92,1.0
senate_116_2_104,senate,116,2,104,532,2020-06-02,PN1604,88,1.0
senate_116_2_106,senate,116,2,106,534,2020-06-02,PN1715,90,1.0
senate_116_2_108,senate,116,2,108,536,2020-06-03,PN1685,91,1.0
senate_116_2_110,senate,116,2,110,538,2020-06-03,PN1440,94,1.0
senate_116_2_112,senate,116,2,112,540,2020-06-04,PN1590,91,1.0
senate_116_2_117,senate,116,2,117,545,2020-06-12,HR1957,83,1.0
senate_116_2_120,senate,116,2,120,548,2020-06-15,HR1957,97,1.0
senate_116_2_121,senate,116,2,121,549,2020-06-17,HR1957,97,1.0
senate_116_2_122,senate,116,2,122,550,2020-06-17,PN1748,97,1.0
senate_116_2_124,senate,116,2,124,552,2020-06-22,PN1749,93,1.0
senate_116_2_130,senate,116,2,130,558,2020-07-02,PN1726,90,1.0
senate_116_2_137,senate,116,2,137,565,2020-07-22,S4049,99,1.0
senate_116_2_139,senate,116,2,139,567,2020-07-23,S4049,99,1.0
senate_116_2_140,senate,116,2,140,568,2020-07-23,S4049,99,1.0
senate_116_2_141,senate,116,2,141,569,2020-07-23,PN1345,91,1.0
senate_116_2_143,senate,116,2,143,571,2020-07-28,PN1347,96,1.0
senate_116_2_144,senate,116,2,144,572,2020-07-28,PN1605,96,1.0
senate_116_2_147,senate,116,2,147,575,2020-07-29,PN1937,97,1.0
senate_116_2_148,senate,116,2,148,576,2020-07-29,PN1690,97,1.0
senate_116_2_150,senate,116,2,150,578,2020-07-29,PN1692,96,1.0
senate_116_2_154,senate,116,2,154,582,2020-08-03,PN1683,91,1.0
senate_116_2_156,senate,116,2,156,584,2020-08-06,PN1599,96,1.0
senate_116_2_158,senate,116,2,158,586,2020-09-08,PN1662,88,1.0
senate_116_2_160,senate,116,2,160,588,2020-09-09,PN1511,95,1.0
senate_116_2_161,senate,116,2,161,589,2020-09-09,PN1713,94,1.0
senate_116_2_163,senate,116,2,163,591,2020-09-09,PN1431,94,1.0
senate_116_2_164,senate,116,2,164,592,2020-09-09,PN775,95,1.0
senate_116_2_168,senate,116,2,168,596,2020-09-10,S178,98,1.0
senate_116_2_169,senate,116,2,169,597,2020-09-14,PN1383,88,1.0
senate_116_2_171,senate,116,2,171,599,2020-09-15,PN1381,94,1.0
senate_116_2_173,senate,116,2,173,601,2020-09-15,PN1531,95,1.0
senate_116_2_174,senate,116,2,174,602,2020-09-15,PN1538,95,1.0
senate_116_2_177,senate,116,2,177,605,2020-09-16,PN1507,95,1.0
senate_116_2_178,senate,116,2,178,606,2020-09-16,PN1439,96,1.0
senate_116_2_181,senate,116,2,181,609,2020-09-16,PN1508,95,1.0
senate_116_2_184,senate,116,2,184,612,2020-09-21,PN1348,89,1.0
senate_116_2_186,senate,116,2,186,614,2020-09-22,PN1691,92,1.0
senate_116_2_188,senate,116,2,188,616,2020-09-22,PN1694,92,1.0
senate_116_2_190,senate,116,2,190,618,2020-09-23,PN1314,96,1.0
senate_116_2_192,senate,116,2,192,620,2020-09-23,PN1922,95,1.0
senate_116_2_196,senate,116,2,196,624,2020-09-29,HR8337,87,1.0
senate_116_2_197,senate,116,2,197,625,2020-09-30,HR8337,93,1.0
senate_116_2_207,senate,116,2,207,635,2020-10-21,S178,94,1.0
senate_116_2_211,senate,116,2,211,639,2020-10-22,PN1663,96,1.0
senate_116_2_222,senate,116,2,222,650,2020-10-25,PN2252,98,1.0
senate_116_2_225,senate,116,2,225,653,2020-11-09,PN1661,84,1.0
senate_116_2_227,senate,116,2,227,655,2020-11-12,PN1919,78,1.0
senate_116_2_229,senate,116,2,229,657,2020-11-16,PN1742,88,1.0
senate_116_2_231,senate,116,2,231,659,2020-11-17,PN2205,95,1.0
senate_116_2_233,senate,116,2,233,661,2020-11-17,PN1422,96,1.0
senate_116_2_234,senate,116,2,234,662,2020-11-17,PN1920,94,1.0
senate_116_2_236,senate,116,2,236,664,2020-11-18,PN1328,92,1.0
senate_116_2_238,senate,116,2,238,666,2020-11-18,PN2208,91,1.0
senate_116_2_240,senate,116,2,240,668,2020-11-30,PN2094,88,1.0
senate_116_2_242,senate,116,2,242,670,2020-12-01,PN1660,93,1.0
senate_116_2_244,senate,116,2,244,672,2020-12-01,PN2023,93,1.0
senate_116_2_246,senate,116,2,246,674,2020-12-02,PN1433,95,1.0
senate_116_2_247,senate,116,2,247,675,2020-12-02,PN1423,95,1.0
senate_116_2_250,senate,116,2,250,678,2020-12-02,S578,96,1.0
senate_116_2_252,senate,116,2,252,680,2020-12-03,PN1913,94,1.0
senate_116_2_254,senate,116,2,254,682,2020-12-07,PN1384,93,1.0
senate_116_2_255,senate,116,2,255,683,2020-12-08,PN2239,95,1.0
senate_116_2_263,senate,116,2,263,691,2020-12-11,HR6395,96,1.0
senate_116_2_264,senate,116,2,264,692,2020-12-11,HR6395,95,1.0
senate_116_2_265,senate,116,2,265,693,2020-12-14,PN2333,92,1.0
senate_116_2_267,senate,116,2,267,695,2020-12-15,PN2247,94,1.0
senate_116_2_269,senate,116,2,269,697,2020-12-16,PN2294,94,1.0
senate_116_2_271,senate,116,2,271,699,2020-12-16,PN2246,94,1.0
senate_116_2_273,senate,116,2,273,701,2020-12-17,PN2209,93,1.0
senate_116_2_275,senate,116,2,275,703,2020-12-19,PN2093,86,1.0
senate_116_2_277,senate,116,2,277,705,2020-12-19,PN1425,86,1.0
senate_116_2_278,senate,116,2,278,706,2020-12-19,PN2029,86,1.0
senate_116_2_279,senate,116,2,279,707,2020-12-19,PN1609,85,1.0
senate_116_2_281,senate,116,2,281,709,2020-12-20,PN1610,88,1.0
senate_116_2_283,senate,116,2,283,711,2020-12-20,PN1380,88,1.0
senate_116_2_287,senate,116,2,287,715,2020-12-21,PN2029,91,1.0
senate_116_2_291,senate,116,2,291,719,2021-01-01,HR6395,91,1.0
senate_116_2_292,senate,116,2,292,720,2021-01-01,HR6395,93,1.0
senate_117_1_4,senate,117,1,4,4,2021-01-21,HR335,89,1.0
senate_117_1_10,senate,117,1,10,10,2021-01-28,PN7813,90,1.0
senate_117_1_60,senate,117,1,60,60,2021-02-22,PN7820,88,1.0
senate_117_1_62,senate,117,1,62,62,2021-02-23,PN7821,90,1.0
senate_117_1_65,senate,117,1,65,65,2021-02-24,PN788,93,1.0
senate_117_1_67,senate,117,1,67,67,2021-02-25,PN785,91,1.0
senate_117_1_69,senate,117,1,69,69,2021-03-01,PN7815,92,1.0
senate_117_1_71,senate,117,1,71,71,2021-03-02,PN7817,92,1.0
senate_117_1_110,senate,117,1,110,110,2021-03-06,HR1319,92,1.0
senate_117_1_111,senate,117,1,111,111,2021-03-09,PN786,92,1.0
senate_117_1_112,senate,117,1,112,112,2021-03-09,PN787,92,1.0
senate_117_1_115,senate,117,1,115,115,2021-03-10,PN7816,93,1.0
senate_117_1_118,senate,117,1,118,118,2021-03-11,PN7811,89,1.0
senate_117_1_120,senate,117,1,120,120,2021-03-16,PN789,91,1.0
senate_117_1_122,senate,117,1,122,122,2021-03-16,PN7818,91,1.0
senate_117_1_124,senate,117,1,124,124,2021-03-17,PN782,92,1.0
senate_117_1_126,senate,117,1,126,126,2021-03-18,PN7823,91,1.0
senate_117_1_128,senate,117,1,128,128,2021-03-23,PN7913,93,1.0
senate_117_1_130,senate,117,1,130,130,2021-03-23,PN7911,93,1.0
senate_117_1_132,senate,117,1,132,132,2021-03-24,PN121,93,1.0
senate_117_1_133,senate,117,1,133,133,2021-03-24,PN118,93,1.0
senate_117_1_136,senate,117,1,136,136,2021-03-24,HR1799,93,1.0
senate_117_1_140,senate,117,1,140,140,2021-03-25,HR1799,92,1.0
senate_117_1_142,senate,117,1,142,142,2021-03-25,HR1868,86,1.0
senate_117_1_143,senate,117,1,143,143,2021-04-12,PN117,88,1.0
senate_117_1_145,senate,117,1,145,145,2021-04-13,PN7912,91,1.0
senate_117_1_147,senate,117,1,147,147,2021-04-13,PN80,91,1.0
senate_117_1_149,senate,117,1,149,149,2021-04-14,PN797,91,1.0
senate_117_1_154,senate,117,1,154,154,2021-04-19,PN7910,90,1.0
senate_117_1_156,senate,117,1,156,156,2021-04-20,PN81,91,1.0
senate_117_1_159,senate,117,1,159,159,2021-04-21,PN794,93,1.0
senate_117_1_165,senate,117,1,165,165,2021-04-22,S937,88,1.0
senate_117_1_166,senate,117,1,166,166,2021-04-26,PN799,88,1.0
senate_117_1_168,senate,117,1,168,168,2021-04-27,PN798,87,1.0
senate_117_1_170,senate,117,1,170,170,2021-04-27,PN796,86,1.0
senate_117_1_173,senate,117,1,173,173,2021-04-28,PN114,88,1.0
senate_117_1_175,senate,117,1,175,175,2021-04-28,SJRES14,87,1.0
senate_117_1_178,senate,117,1,178,178,2021-04-29,S914,84,1.0
senate_117_1_179,senate,117,1,179,179,2021-05-10,PN125,90,1.0
senate_117_1_181,senate,117,1,181,181,2021-05-11,PN128,91,1.0
senate_117_1_183,senate,117,1,183,183,2021-05-11,SJRES15,92,1.0
senate_117_1_185,senate,117,1,185,185,2021-05-12,PN246,91,1.0
senate_117_1_187,senate,117,1,187,187,2021-05-12,PN245,92,1.0
senate_117_1_189,senate,117,1,189,189,2021-05-12,PN244,91,1.0
senate_117_1_195,senate,117,1,195,195,2021-05-19,SJRES13,91,1.0
senate_117_1_200,senate,117,1,200,200,2021-05-24,PN124,88,1.0
senate_117_1_202,senate,117,1,202,202,2021-05-25,PN792,92,1.0
senate_117_1_214,senate,117,1,214,214,2021-05-27,S1260,91,1.0
senate_117_1_218,senate,117,1,218,218,2021-05-28,HR3233,82,1.0
senate_117_1_219,senate,117,1,219,219,2021-06-07,PN393,87,1.0
senate_117_1_221,senate,117,1,221,221,2021-06-08,PN395,93,1.0
senate_117_1_226,senate,117,1,226,226,2021-06-08,S1260,93,1.0
senate_117_1_228,senate,117,1,228,228,2021-06-10,PN394,92,1.0
senate_117_1_229,senate,117,1,229,229,2021-06-10,PN391,91,1.0
senate_117_1_232,senate,117,1,232,232,2021-06-14,PN254,90,1.0
senate_117_1_234,senate,117,1,234,234,2021-06-16,PN444,91,1.0
senate_117_1_235,senate,117,1,235,235,2021-06-16,PN390,91,1.0
senate_117_1_238,senate,117,1,238,238,2021-06-16,PN363,91,1.0
senate_117_1_240,senate,117,1,240,240,2021-06-17,PN421,89,1.0
senate_117_1_242,senate,117,1,242,242,2021-06-21,PN249,80,1.0
senate_117_1_244,senate,117,1,244,244,2021-06-22,PN220,93,1.0
senate_117_1_247,senate,117,1,247,247,2021-06-23,PN388,93,1.0
senate_117_1_249,senate,117,1,249,249,2021-06-23,PN392,93,1.0
senate_117_1_251,senate,117,1,251,251,2021-06-24,S1251,93,1.0
senate_117_1_253,senate,117,1,253,253,2021-07-12,PN241,87,1.0
senate_117_1_255,senate,117,1,255,255,2021-07-13,PN122,90,1.0
senate_117_1_258,senate,117,1,258,258,2021-07-14,PN271,93,1.0
senate_117_1_259,senate,117,1,259,259,2021-07-14,PN269,93,1.0
senate_117_1_262,senate,117,1,262,262,2021-07-14,PN414,92,1.0
senate_117_1_263,senate,117,1,263,263,2021-07-14,PN460,91,1.0
senate_117_1_266,senate,117,1,266,266,2021-07-15,PN389,90,1.0
senate_117_1_268,senate,117,1,268,268,2021-07-20,PN423,93,1.0
senate_117_1_269,senate,117,1,269,269,2021-07-20,PN126,93,1.0
senate_117_1_272,senate,117,1,272,272,2021-07-20,HR1652,93,1.0
senate_117_1_274,senate,117,1,274,274,2021-07-21,PN242,93,1.0
senate_117_1_278,senate,117,1,278,278,2021-07-26,PN250,87,1.0
senate_117_1_281,senate,117,1,281,281,2021-07-28,PN609,92,1.0
senate_117_1_283,senate,117,1,283,283,2021-07-28,PN739,92,1.0
senate_117_1_287,senate,117,1,287,287,2021-07-29,HR3237,91,1.0
senate_117_1_289,senate,117,1,289,289,2021-07-30,PN369,84,1.0
senate_117_1_308,senate,117,1,308,308,2021-08-05,PN569,92,1.0
senate_117_1_309,senate,117,1,309,309,2021-08-07,HR3684,88,1.0
senate_117_1_313,senate,117,1,313,313,2021-08-08,HR3684,90,1.0
senate_117_1_314,senate,117,1,314,314,2021-08-10,HR3684,92,1.0
senate_117_1_359,senate,117,1,359,359,2021-09-13,PN127,86,1.0
senate_117_1_361,senate,117,1,361,361,2021-09-14,PN562,87,1.0
senate_117_1_363,senate,117,1,363,363,2021-09-14,PN567,88,1.0
senate_117_1_365,senate,117,1,365,365,2021-09-14,PN570,88,1.0
senate_117_1_367,senate,117,1,367,367,2021-09-21,PN396,91,1.0
senate_117_1_370,senate,117,1,370,370,2021-09-22,PN365,91,1.0
senate_117_1_371,senate,117,1,371,371,2021-09-22,PN630,91,1.0
senate_117_1_374,senate,117,1,374,374,2021-09-22,PN642,86,1.0
senate_117_1_376,senate,117,1,376,376,2021-09-23,PN607,91,1.0
senate_117_1_378,senate,117,1,378,378,2021-09-23,PN494,88,1.0
senate_117_1_380,senate,117,1,380,380,2021-09-23,PN548,79,1.0
senate_117_1_381,senate,117,1,381,381,2021-09-23,PN446,76,1.0
senate_117_1_382,senate,117,1,382,382,2021-09-23,PN545,76,1.0
senate_117_1_383,senate,117,1,383,383,2021-09-23,PN447,76,1.0
senate_117_1_384,senate,117,1,384,384,2021-09-23,PN550,76,1.0
senate_117_1_391,senate,117,1,391,391,2021-09-29,PN265,91,1.0
senate_117_1_392,senate,117,1,392,392,2021-09-29,PN560,91,1.0
senate_117_1_397,senate,117,1,397,397,2021-09-30,HR5305,93,1.0
senate_117_1_398,senate,117,1,398,398,2021-09-30,PN116,93,1.0
senate_117_1_400,senate,117,1,400,400,2021-09-30,PN443,91,1.0
senate_117_1_404,senate,117,1,404,404,2021-10-05,PN634,92,1.0
